p,q,nobs,parameters,sequence,trend,llf,aic,bic,mu_pct,sigma2_pct,sigma_pct,ar,ma,params_json,converged,min_ar_root,min_ma_root,method,attempts,numerical_attempts,status,delta_bic,selected,scale
1,1,246,4,annual_trading_time,c,-288.44018649555494,584.8803729911099,598.9016991348393,-0.0653693216174648,0.6108664674945243,0.781579469724304,[-0.790524590069149],[0.7491808644799111],"[-0.06536932161746489, -0.790524590069149, 0.7491808644799111, 0.6108664674945243]",True,1.264982788090789,1.3347911664751475,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 9.24283239126378e-08, ""warning"": """"}]",eligible,9.90560250851604,False,1d
2,0,246,4,annual_trading_time,c,-288.7479711252935,585.495942250587,599.5172683943164,-0.0654061882027887,0.6124177088320715,0.7825712164602474,"[-0.04428690130598886, 0.003065806659531777]",[],"[-0.06540618820278872, -0.04428690130598886, 0.003065806659531777, 0.6124177088320715]",True,12.228403678522223,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 0.0, ""warning"": """"}]",eligible,10.52117176799311,False,1d
0,3,246,5,annual_trading_time,c,-288.62861831380826,587.2572366276165,604.7838943072784,-0.0655586801236263,0.6118141992197876,0.7821855273653353,[],"[-0.0533579670412613, 0.006316751377094305, 0.030910070308558007]","[-0.06555868012362633, -0.0533579670412613, 0.006316751377094305, 0.030910070308558007, 0.6118141992197876]",True,inf,3.066684349130324,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 6.932124251359219e-08, ""warning"": """"}]",eligible,15.787797680955125,False,1d
1,2,246,5,annual_trading_time,c,-287.8059503873203,585.6119007746406,603.1385584543025,-0.0679043311108013,0.6076653595852706,0.7795289344118476,[0.8456414803664729],"[-0.9054438842059621, 0.09694384353016194]","[-0.06790433111080132, 0.8456414803664729, -0.9054438842059621, 0.09694384353016194, 0.6076653595852706]",True,1.182534233735357,1.2797940345423022,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 4, ""gradient_per_observation"": 9.242832288647726e-08, ""warning"": """"}]",eligible,14.142461827979218,False,1d
2,1,246,5,annual_trading_time,c,-288.4401803778088,586.8803607556176,604.4070184352795,-0.0653697482185728,0.6108663750401043,0.7815794105784161,"[-0.7900493222537226, 0.00023997637356785857]",[0.7488693877644734],"[-0.06536974821857283, -0.7900493222537226, 0.00023997637356785857, 0.7488693877644734, 0.6108663750401043]",True,1.2652574963344705,1.3353463452220984,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 2, ""gradient_per_observation"": 9.24283239126378e-08, ""warning"": """"}]",eligible,15.410921808956232,False,1d
3,0,246,5,annual_trading_time,c,-288.7110856628699,587.4221713257398,604.9488290054016,-0.0654934401191738,0.6122318505090192,0.7824524589449631,"[-0.04428406902588447, 0.0036928393844651713, 0.01737912209849241]",[],"[-0.06549344011917388, -0.04428406902588447, 0.0036928393844651713, 0.01737912209849241, 0.6122318505090192]",True,3.7894287660711776,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 4.621416167572813e-08, ""warning"": """"}]",eligible,15.952732379078384,False,1d
0,4,246,6,annual_trading_time,c,-285.7379784043975,583.475956808795,604.5079460243892,-0.065902220535483,0.5973573900938728,0.7728889895022912,[],"[-0.03468483098226639, -0.001795108019014037, -0.009423106808283578, 0.16166791359216792]","[-0.06590222053548303, -0.03468483098226639, -0.001795108019014037, -0.009423106808283578, 0.16166791359216792, 0.5973573900938728]",True,inf,1.5721131331417637,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 4.6214161699778765e-08, ""warning"": """"}]",eligible,15.51184939806592,False,1d
1,3,246,6,annual_trading_time,c,-287.3134338969579,586.6268677939158,607.65885700951,-0.0672734203452674,0.6051887963748283,0.7779388127448252,[0.7955488159808562],"[-0.85583290404431, 0.05038254339560891, 0.06189506079996154]","[-0.06727342034526747, 0.7955488159808562, -0.85583290404431, 0.05038254339560891, 0.06189506079996154, 0.6051887963748283]",True,1.2569938888879744,1.6673331630406492,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 4.62141619563189e-08, ""warning"": """"}]",eligible,18.662760383186765,False,1d
2,2,246,6,annual_trading_time,c,-286.3617954255368,584.7235908510736,605.7555800666678,-0.0665421969337804,0.5984677549373995,0.7736069770480353,"[0.14054560679228462, -0.9452545416023236]","[-0.18451161901410887, 0.9775418247197657]","[-0.06654219693378044, 0.14054560679228462, -0.9452545416023236, -0.18451161901410887, 0.9775418247197657, 0.5984677549373995]",True,1.02855048585249,1.011421837005685,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 2.2644939232891594e-06, ""warning"": """"}]",eligible,16.759483440344525,False,1d
3,1,246,6,annual_trading_time,c,-287.48061122264755,586.9612224452951,607.9932116608893,-0.0677620062676962,0.6060342912432005,0.778482042980569,"[0.6856604734507036, 0.038539257064218235, 0.06634822945169126]",[-0.7377519049658082],"[-0.06776200626769628, 0.6856604734507036, 0.038539257064218235, 0.06634822945169126, -0.7377519049658082, 0.6060342912432005]",True,1.2066201386228883,1.355469221114849,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 4, ""gradient_per_observation"": 1.3864248432971593e-07, ""warning"": """"}]",eligible,18.99711503456604,False,1d
4,0,246,6,annual_trading_time,c,-285.6517097218888,583.3034194437776,604.3354086593718,-0.0663690741465888,0.5969476339278049,0.7726238631622796,"[-0.04736054502491425, 0.004558013498615835, 0.02143081835047178, 0.15768618075114682]",[],"[-0.0663690741465888, -0.04736054502491425, 0.004558013498615835, 0.02143081835047178, 0.15768618075114682, 0.5969476339278049]",True,1.5785523077207766,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 4.621416167572813e-08, ""warning"": """"}]",eligible,15.339312033048486,False,1d
0,5,246,7,annual_trading_time,c,-285.5431861934012,585.0863723868024,609.6236931383289,-0.0661144391400063,0.5963808386959774,0.7722569771105842,[],"[-0.03868607692143802, 0.005518747278534275, -0.012002436638298234, 0.1666577791032132, -0.040208163735362186]","[-0.06611443914000638, -0.03868607692143802, 0.005518747278534275, -0.012002436638298234, 0.1666577791032132, -0.040208163735362186, 0.5963808386959774]",True,inf,1.478103465964059,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 2.3107080721619315e-07, ""warning"": """"}]",eligible,20.627596512005653,False,1d
1,4,246,7,annual_trading_time,c,-285.5436420966247,585.0872841932494,609.6246049447759,-0.0660704282260677,0.5963859415581462,0.7722602809662984,[-0.21156242685214457],"[0.17180868022710774, -0.002395006268928265, -0.01106773599826628, 0.16426693457589206]","[-0.06607042822606773, -0.21156242685214457, 0.17180868022710774, -0.002395006268928265, -0.01106773599826628, 0.16426693457589206, 0.5963859415581462]",True,4.726737232499577,1.486753077598694,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 2.772849701986726e-07, ""warning"": """"}]",eligible,20.62850831845265,False,1d
2,3,246,7,annual_trading_time,c,-283.8630479375536,581.7260958751071,606.2634166266337,-0.0654637657020791,0.5796253282722607,0.7613312868076949,"[1.8237160499720635, -0.9189592574141635]","[-1.919966174385734, 1.0643229483831549, -0.03493973070170221]","[-0.06546376570207912, 1.8237160499720635, -0.9189592574141635, -1.919966174385734, 1.0643229483831549, -0.03493973070170221, 0.5796253282722607]",True,1.0431622717043323,1.0008239852241143,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 5, ""gls_iterations"": 6, ""gradient_per_observation"": 7.671550884748937e-06, ""warning"": """"}]",eligible,17.267320000310406,False,1d
3,2,246,7,annual_trading_time,c,-283.8616071331792,581.7232142663584,606.2605350178849,-0.0654682120249716,0.579256548482947,0.7610890542393492,"[1.7888455969914858, -0.8556708747576027, -0.03178777216393238]","[-1.8855848103909483, 0.9990345134595552]","[-0.06546821202497163, 1.7888455969914858, -0.8556708747576027, -0.03178777216393238, -1.8855848103909483, 0.9990345134595552, 0.579256548482947]",True,1.0432756945727943,1.000483093113305,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 12, ""gradient_per_observation"": 4.297917061937658e-06, ""warning"": """"}]",eligible,17.26443839156161,False,1d
4,1,246,7,annual_trading_time,c,-285.55244831877906,585.1048966375581,609.6422173890846,-0.0664219001448998,0.5964547343703389,0.772304819595436,"[-0.21148729807336927, -0.0027061720382019782, 0.02219221833553711, 0.1607685748706033]",[0.16855752730348972],"[-0.06642190014489988, -0.21148729807336927, -0.0027061720382019782, 0.02219221833553711, 0.1607685748706033, 0.16855752730348972, 0.5964547343703389]",True,1.4769690656356094,5.932692630210983,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 4, ""gradient_per_observation"": 1.1553540360809657e-07, ""warning"": """"}]",eligible,20.64612076276137,False,1d
5,0,246,7,annual_trading_time,c,-285.5615707953866,585.1231415907732,609.6604623422998,-0.0664300350116946,0.5964998190205564,0.7723340074220197,"[-0.04294086246720585, 0.00530064311464809, 0.02139809556936217, 0.1568626974478447, -0.027338421216194862]",[],"[-0.06643003501169469, -0.04294086246720585, 0.00530064311464809, 0.02139809556936217, 0.1568626974478447, -0.027338421216194862, 0.5964998190205564]",True,1.497851988623177,inf,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 2.3107080849889383e-08, ""warning"": """"}]",eligible,20.664365715976487,False,1d
1,5,246,8,annual_trading_time,c,-285.5279692877891,587.0559385755782,615.0985908630371,-0.0661151416083802,0.5963048688576601,0.7722077886538442,[-0.11211703484230058],"[0.07224031966861101, 0.002301872627431743, -0.011693579578685243, 0.1653665363226811, -0.023311236361637094]","[-0.06611514160838027, -0.11211703484230058, 0.07224031966861101, 0.002301872627431743, -0.011693579578685243, 0.1653665363226811, -0.023311236361637094, 0.5963048688576601]",True,8.9192512217841,1.471450409890074,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 1.3864248432971593e-07, ""warning"": """"}]",eligible,26.102494236713824,False,1d
2,4,246,8,annual_trading_time,c,-285.16341469965107,586.3268293993021,614.369481686761,-0.0665675646657726,0.5944543722932917,0.7710086719961661,"[-0.6181323315592474, -0.3905203777565147]","[0.5802495822617254, 0.3757901483370267, -0.02053806392290973, 0.1502940034203657]","[-0.06656756466577264, -0.6181323315592474, -0.3905203777565147, 0.5802495822617254, 0.3757901483370267, -0.02053806392290973, 0.1502940034203657, 0.5944543722932917]",True,1.6002143094049577,1.2847520301688724,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 4, ""gradient_per_observation"": 1.8485664577295452e-07, ""warning"": """"}]",eligible,25.373385060437727,False,1d
3,3,246,8,annual_trading_time,c,-283.8331378178475,583.666275635695,611.7089279231539,-0.0657767246214744,0.5772100377899775,0.7597434025972042,"[0.8226798315249286, 0.8904338551750259, -0.9050526559916297]","[-0.8863545069563171, -0.8850569846253741, 0.9995482250567734]","[-0.06577672462147449, 0.8226798315249286, 0.8904338551750259, -0.9050526559916297, -0.8863545069563171, -0.8850569846253741, 0.9995482250567734, 0.5772100377899775]",True,1.0073497547117771,1.0000008053517078,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 8.318548413301879e-07, ""warning"": """"}]",eligible,22.712831296830583,False,1d
4,2,246,8,annual_trading_time,c,-285.1810139320587,586.3620278641174,614.4046801515763,-0.0669168718958753,0.5945696706449306,0.7710834394829983,"[-0.5929664039290558, -0.4917746750458522, -0.005870312999211397, 0.14546107328845215]","[0.5590351123255881, 0.487149033771885]","[-0.06691687189587531, -0.5929664039290558, -0.4917746750458522, -0.005870312999211397, 0.14546107328845215, 0.5590351123255881, 0.487149033771885, 0.5945696706449306]",True,1.242896405959267,1.4327455797178426,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 5.083557786975664e-07, ""warning"": """"}]",eligible,25.408583525252997,False,1d
5,1,246,8,annual_trading_time,c,-285.5503090675513,587.1006181351026,615.1432704225615,-0.0664292217913526,0.596443996871604,0.7722978679703861,"[-0.16400211904402523, -0.00041050288422956206, 0.0219609779382988, 0.15940896383363695, -0.009658491498665616]",[0.12140075993787385],"[-0.06642922179135263, -0.16400211904402523, -0.00041050288422956206, 0.0219609779382988, 0.15940896383363695, -0.009658491498665616, 0.12140075993787385, 0.596443996871604]",True,1.4782557272112302,8.237180726971927,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 4, ""gradient_per_observation"": 1.6174956594922569e-07, ""warning"": """"}]",eligible,26.147173796238235,False,1d
2,5,246,9,annual_trading_time,c,-283.77562641972554,585.5512528394511,617.0992366628424,-0.0662817484634263,0.5869777152116508,0.7661447090541387,"[-1.3769132294166964, -0.7609010543309299]","[1.3450592657548828, 0.7234955331372086, -0.021770511745377794, 0.13706698666511521, 0.11171002894674335]","[-0.06628174846342634, -1.3769132294166964, -0.7609010543309299, 1.3450592657548828, 0.7234955331372086, -0.021770511745377794, 0.13706698666511521, 0.11171002894674335, 0.5869777152116508]",True,1.1463992864237234,1.055543775680926,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 2, ""gls_iterations"": 4, ""gradient_per_observation"": 3.0039205271607285e-07, ""warning"": """"}]",eligible,28.103140036519108,False,1d
3,4,246,9,annual_trading_time,c,-283.6077430310464,585.2154860620929,616.7634698854841,-0.0681165217437672,0.5863284005935053,0.765720837246516,"[-0.43876453196613896, 0.28491801402358147, 0.5993473494333417]","[0.39857134079253237, -0.27553853880954865, -0.5927769158134633, 0.17890182935441096]","[-0.06811652174376724, -0.43876453196613896, 0.28491801402358147, 0.5993473494333417, 0.39857134079253237, -0.27553853880954865, -0.5927769158134633, 0.17890182935441096, 0.5863284005935053]",True,1.165747643308669,1.0626818487103982,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 4, ""gradient_per_observation"": 2.0796372764900446e-07, ""warning"": """"}]",eligible,27.76737325916088,False,1d
4,3,246,9,annual_trading_time,c,-284.08445468973,586.16890937946,617.7168932028513,-0.0685990415693347,0.5886842508833465,0.767257617025303,"[-0.6106669637722674, 0.22836675087136285, 0.7070429552871659, 0.13830159313736504]","[0.5867035349707839, -0.20347843645957575, -0.7034085798303353]","[-0.06859904156933479, -0.6106669637722674, 0.22836675087136285, 0.7070429552871659, 0.13830159313736504, 0.5867035349707839, -0.20347843645957575, -0.7034085798303353, 0.5886842508833465]",True,1.155011893298908,1.0610423614467857,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 5, ""gradient_per_observation"": 2.3107080849889384e-07, ""warning"": """"}]",eligible,28.720796576528077,False,1d
5,2,246,9,annual_trading_time,c,-285.3722518410125,588.744503682025,620.2924875054163,-0.0675050888911661,0.595561769375604,0.7717264861177203,"[0.40318313353519664, 0.21505290512297273, 0.027803037235581137, 0.15059297038689726, -0.08293546369518723]","[-0.4496928230468552, -0.19414822433270112]","[-0.0675050888911661, 0.40318313353519664, 0.21505290512297273, 0.027803037235581137, 0.15059297038689726, -0.08293546369518723, -0.4496928230468552, -0.19414822433270112, 0.595561769375604]",True,1.2428213278871505,1.3898111881030846,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 5, ""gradient_per_observation"": 4.621416144323863e-08, ""warning"": """"}]",eligible,31.296390879093,False,1d
3,5,246,10,annual_trading_time,c,-282.989740453722,585.979480907444,621.0327962667676,-0.0669842315797787,0.5829648526563269,0.7635213504914757,"[-0.6988781401335655, 0.24452299210956557, 0.6276264423577158]","[0.6692678657767541, -0.26317388083944876, -0.6346197441251051, 0.1714744180111068, 0.10517470392595277]","[-0.06698423157977879, -0.6988781401335655, 0.24452299210956557, 0.6276264423577158, 0.6692678657767541, -0.26317388083944876, -0.6346197441251051, 0.1714744180111068, 0.10517470392595277, 0.5829648526563269]",True,1.0919849531597106,1.0363430490405183,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 4.159274576068701e-07, ""warning"": """"}]",eligible,32.03669964044434,False,1d
4,4,246,10,annual_trading_time,c,-283.2653353203998,586.5306706407996,621.5839860001232,-0.0667348186129445,0.5843378837864462,0.7644199655859639,"[-0.1215354043835839, 0.5755326077805574, 0.46793611793594414, -0.36156962331211673]","[0.08667974210904056, -0.5607883444727166, -0.4804650708588146, 0.5173486121615566]","[-0.06673481861294454, -0.1215354043835839, 0.5755326077805574, 0.46793611793594414, -0.36156962331211673, 0.08667974210904056, -0.5607883444727166, -0.4804650708588146, 0.5173486121615566, 0.5843378837864462]",True,1.0947737758069611,1.0345702976598126,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 3, ""gradient_per_observation"": 2.495564731788053e-06, ""warning"": """"}]",eligible,32.58788937379995,False,1d
5,3,246,10,annual_trading_time,c,-282.87067126976547,585.7413425395309,620.7946578988546,-0.0676787388732779,0.5824286069423066,0.76317010354331,"[-0.8465574833893121, 0.017373926377033097, 0.6029721678204889, 0.18592680201444245, 0.12123781594120227]","[0.8173884260551054, -0.042972162665478875, -0.603401479636945]","[-0.0676787388732779, -0.8465574833893121, 0.017373926377033097, 0.6029721678204889, 0.18592680201444245, 0.12123781594120227, 0.8173884260551054, -0.042972162665478875, -0.603401479636945, 0.5824286069423066]",True,1.0975132882108776,1.041830228285891,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 4, ""gradient_per_observation"": 2.5417788793781246e-07, ""warning"": """"}]",eligible,31.798561272531288,False,1d
4,5,246,11,annual_trading_time,c,-282.9849368780325,587.969873756065,626.528520651321,-0.0670989587839916,0.5829602554981465,0.7635183399880755,"[-0.7479843019297479, 0.21699804684070925, 0.6468931491817786, 0.03907088306050146]","[0.7177797997940886, -0.23723873301276668, -0.6521390926570905, 0.1341170565622363, 0.11084433392056757]","[-0.0670989587839916, -0.7479843019297479, 0.21699804684070925, 0.6468931491817786, 0.03907088306050146, 0.7177797997940886, -0.23723873301276668, -0.6521390926570905, 0.1341170565622363, 0.11084433392056757, 0.5829602554981465]",True,1.0955475858691544,1.0378000571029704,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 7, ""gradient_per_observation"": 4.621416144323863e-07, ""warning"": """"}]",eligible,37.53242402499768,False,1d
5,4,246,11,annual_trading_time,c,-282.8640383463133,587.7280766926267,626.2867235878826,-0.0675211706031602,0.5823801455982991,0.7631383528550371,"[-0.8009401565911808, 0.04395946413807761, 0.5822451004358798, 0.14394864761262768, 0.11675924841924938]","[0.7713419642309908, -0.06885921950643364, -0.5834032316740809, 0.042447111887218156]","[-0.0675211706031602, -0.8009401565911808, 0.04395946413807761, 0.5822451004358798, 0.14394864761262768, 0.11675924841924938, 0.7713419642309908, -0.06885921950643364, -0.5834032316740809, 0.042447111887218156, 0.5823801455982991]",True,1.0941614846957106,1.0400128640704618,innovations_mle_gls,1,"[{""method"": ""innovations_mle_gls"", ""converged"": true, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 12, ""gradient_per_observation"": 1.4326390206458856e-06, ""warning"": """"}]",eligible,37.29062696155938,False,1d
5,5,246,12,annual_trading_time,c,-279.9845310504992,583.9690621009984,626.0330405321868,-0.0663046190531916,0.5515806383333457,0.7426847503034822,"[0.30148217537805005, 0.32740421862916214, 0.38506562949603396, 0.4135997377332945, -0.9087630407262658]","[-0.3527824092546511, -0.36008808713043694, -0.35921013297022847, -0.3502121284042695, 0.9981307332292554]","[-0.06630461905319165, 0.30148217537805005, 0.32740421862916214, 0.38506562949603396, 0.4135997377332945, -0.9087630407262658, -0.3527824092546511, -0.36008808713043694, -0.35921013297022847, -0.3502121284042695, 0.9981307332292554, 0.5515806383333457]",True,1.0004582637573922,1.000000596675073,statespace_retry,2,"[{""method"": ""innovations_mle_gls"", ""converged"": false, ""message"": ""CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH"", ""iterations"": 1, ""gls_iterations"": 20, ""gradient_per_observation"": 2.770538993901737e-05, ""warning"": ""Feasible GLS failed to converge in 20 iterations. Consider increasing the maximum number of iterations using the `max_iter` argument or reducing the required tolerance using the `tolerance` argument.""}, {""method"": ""statespace_retry"", ""converged"": true, ""message"": ""0"", ""iterations"": 2, ""warning"": """"}]",eligible,37.036943905863495,False,1d
